bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-22-4595-01A	TCGA-22-4595-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-22-4595-11A	TCGA-22-4595-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4595-11A	TCGA-22-4595-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4595-11A	TCGA-22-4595-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-22-4596-01A	TCGA-22-4596-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4596-01A	TCGA-22-4596-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-22-4596-01A	TCGA-22-4596-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-22-4596-01A	TCGA-22-4596-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4596-01A	TCGA-22-4596-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-22-4596-11A	TCGA-22-4596-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4596-11A	TCGA-22-4596-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4596-11A	TCGA-22-4596-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-22-4604-01A	TCGA-22-4604-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4604-01A	TCGA-22-4604-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-22-4604-01A	TCGA-22-4604-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-22-4604-01A	TCGA-22-4604-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4604-01A	TCGA-22-4604-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-22-4604-11A	TCGA-22-4604-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4604-11A	TCGA-22-4604-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4604-11A	TCGA-22-4604-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-22-4607-01A	TCGA-22-4607-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4607-01A	TCGA-22-4607-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-22-4607-01A	TCGA-22-4607-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-22-4607-01A	TCGA-22-4607-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4607-01A	TCGA-22-4607-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-22-4607-11A	TCGA-22-4607-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4607-11A	TCGA-22-4607-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4607-11A	TCGA-22-4607-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-33-4532-01A	TCGA-33-4532-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4532-01A	TCGA-33-4532-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-33-4532-01A	TCGA-33-4532-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-33-4532-01A	TCGA-33-4532-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4532-01A	TCGA-33-4532-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-33-4532-11A	TCGA-33-4532-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4532-11A	TCGA-33-4532-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4532-11A	TCGA-33-4532-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-33-4533-01A	TCGA-33-4533-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4533-01A	TCGA-33-4533-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-33-4533-01A	TCGA-33-4533-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-33-4533-01A	TCGA-33-4533-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4533-01A	TCGA-33-4533-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-33-4533-11A	TCGA-33-4533-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4533-11A	TCGA-33-4533-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4533-11A	TCGA-33-4533-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-33-4538-01A	TCGA-33-4538-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4538-01A	TCGA-33-4538-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-33-4538-01A	TCGA-33-4538-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-33-4538-01A	TCGA-33-4538-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4538-01A	TCGA-33-4538-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-33-4538-11A	TCGA-33-4538-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4538-11A	TCGA-33-4538-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4538-11A	TCGA-33-4538-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-33-4547-01A	TCGA-33-4547-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4547-01A	TCGA-33-4547-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-33-4547-01A	TCGA-33-4547-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-33-4547-01A	TCGA-33-4547-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4547-01A	TCGA-33-4547-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-33-4547-11A	TCGA-33-4547-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4547-11A	TCGA-33-4547-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4547-11A	TCGA-33-4547-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-37-3783-01A	TCGA-37-3783-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-37-3783-01A	TCGA-37-3783-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-37-3783-01A	TCGA-37-3783-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-37-3783-01A	TCGA-37-3783-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-37-3783-01A	TCGA-37-3783-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-37-3783-10A	TCGA-37-3783-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-37-3783-10A	TCGA-37-3783-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-37-3783-10A	TCGA-37-3783-10A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-60-2725-01A	TCGA-60-2725-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-60-2725-01A	TCGA-60-2725-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-60-2725-01A	TCGA-60-2725-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-60-2725-01A	TCGA-60-2725-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-60-2725-01A	TCGA-60-2725-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-60-2725-11A	TCGA-60-2725-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-60-2725-11A	TCGA-60-2725-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-60-2725-11A	TCGA-60-2725-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2773-01A	TCGA-66-2773-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2773-01A	TCGA-66-2773-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-66-2773-01A	TCGA-66-2773-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-66-2773-01A	TCGA-66-2773-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2773-01A	TCGA-66-2773-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2773-11A	TCGA-66-2773-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2773-11A	TCGA-66-2773-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2773-11A	TCGA-66-2773-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2777-01A	TCGA-66-2777-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2777-01A	TCGA-66-2777-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-66-2777-01A	TCGA-66-2777-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-66-2777-01A	TCGA-66-2777-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2777-01A	TCGA-66-2777-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2777-11A	TCGA-66-2777-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2777-11A	TCGA-66-2777-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2777-11A	TCGA-66-2777-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2783-01A	TCGA-66-2783-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2783-01A	TCGA-66-2783-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-66-2783-01A	TCGA-66-2783-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-66-2783-01A	TCGA-66-2783-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2783-01A	TCGA-66-2783-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2783-11A	TCGA-66-2783-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2783-11A	TCGA-66-2783-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2783-11A	TCGA-66-2783-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2793-01A	TCGA-66-2793-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2793-01A	TCGA-66-2793-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-66-2793-01A	TCGA-66-2793-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-66-2793-01A	TCGA-66-2793-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2793-01A	TCGA-66-2793-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2793-11A	TCGA-66-2793-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2793-11A	TCGA-66-2793-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2793-11A	TCGA-66-2793-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2794-01A	TCGA-66-2794-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2794-01A	TCGA-66-2794-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-66-2794-01A	TCGA-66-2794-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-66-2794-01A	TCGA-66-2794-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2794-01A	TCGA-66-2794-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2794-11A	TCGA-66-2794-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2794-11A	TCGA-66-2794-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2794-11A	TCGA-66-2794-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2800-01A	TCGA-66-2800-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2800-01A	TCGA-66-2800-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-66-2800-01A	TCGA-66-2800-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-66-2800-01A	TCGA-66-2800-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2800-01A	TCGA-66-2800-01A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-66-2800-11A	TCGA-66-2800-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-66-2800-11A	TCGA-66-2800-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-66-2800-11A	TCGA-66-2800-11A-01X	Repli-G X	[Not Available]	[Not Available]
TCGA-18-3417-01A	TCGA-18-3417-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-18-3417-01A	TCGA-18-3417-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-18-3417-01A	TCGA-18-3417-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-18-3417-01A	TCGA-18-3417-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-18-3417-11A	TCGA-18-3417-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-18-3417-11A	TCGA-18-3417-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-18-4721-01A	TCGA-18-4721-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-18-4721-01A	TCGA-18-4721-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-18-4721-01A	TCGA-18-4721-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-18-4721-01A	TCGA-18-4721-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-18-4721-11A	TCGA-18-4721-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-18-4721-11A	TCGA-18-4721-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4599-01A	TCGA-22-4599-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4599-01A	TCGA-22-4599-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-22-4599-01A	TCGA-22-4599-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-22-4599-01A	TCGA-22-4599-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4599-11A	TCGA-22-4599-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4599-11A	TCGA-22-4599-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4601-01A	TCGA-22-4601-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4601-01A	TCGA-22-4601-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-22-4601-01A	TCGA-22-4601-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-22-4601-01A	TCGA-22-4601-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4601-11A	TCGA-22-4601-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4601-11A	TCGA-22-4601-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4613-01A	TCGA-22-4613-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4613-01A	TCGA-22-4613-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-22-4613-01A	TCGA-22-4613-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-22-4613-01A	TCGA-22-4613-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-22-4613-11A	TCGA-22-4613-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-22-4613-11A	TCGA-22-4613-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4566-01A	TCGA-33-4566-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4566-01A	TCGA-33-4566-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-33-4566-01A	TCGA-33-4566-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-33-4566-01A	TCGA-33-4566-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4566-11A	TCGA-33-4566-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4566-11A	TCGA-33-4566-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4582-01A	TCGA-33-4582-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4582-01A	TCGA-33-4582-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-33-4582-01A	TCGA-33-4582-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-33-4582-01A	TCGA-33-4582-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4582-11A	TCGA-33-4582-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4582-11A	TCGA-33-4582-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4583-01A	TCGA-33-4583-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4583-01A	TCGA-33-4583-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-33-4583-01A	TCGA-33-4583-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-33-4583-01A	TCGA-33-4583-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4583-11A	TCGA-33-4583-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4583-11A	TCGA-33-4583-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4586-01A	TCGA-33-4586-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4586-01A	TCGA-33-4586-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-33-4586-01A	TCGA-33-4586-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-33-4586-01A	TCGA-33-4586-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4586-11A	TCGA-33-4586-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4586-11A	TCGA-33-4586-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4589-01A	TCGA-33-4589-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4589-01A	TCGA-33-4589-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-33-4589-01A	TCGA-33-4589-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-33-4589-01A	TCGA-33-4589-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-33-4589-11A	TCGA-33-4589-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-33-4589-11A	TCGA-33-4589-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-34-5240-01A	TCGA-34-5240-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-34-5240-01A	TCGA-34-5240-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-34-5240-01A	TCGA-34-5240-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-34-5240-01A	TCGA-34-5240-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-34-5240-10A	TCGA-34-5240-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-34-5240-10A	TCGA-34-5240-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-34-5241-01A	TCGA-34-5241-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-34-5241-01A	TCGA-34-5241-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-34-5241-01A	TCGA-34-5241-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-34-5241-01A	TCGA-34-5241-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-34-5241-10A	TCGA-34-5241-10A-01D	Chemical Lysis DNA Extraction	[Not Available]	[Not Available]
TCGA-34-5241-10A	TCGA-34-5241-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5011-01A	TCGA-39-5011-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5011-01A	TCGA-39-5011-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-39-5011-01A	TCGA-39-5011-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-39-5011-01A	TCGA-39-5011-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5011-11A	TCGA-39-5011-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5011-11A	TCGA-39-5011-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5016-01A	TCGA-39-5016-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5016-01A	TCGA-39-5016-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-39-5016-01A	TCGA-39-5016-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-39-5016-01A	TCGA-39-5016-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5016-11A	TCGA-39-5016-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5016-11A	TCGA-39-5016-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5021-01A	TCGA-39-5021-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5021-01A	TCGA-39-5021-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-39-5021-01A	TCGA-39-5021-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-39-5021-01A	TCGA-39-5021-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5021-11A	TCGA-39-5021-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5021-11A	TCGA-39-5021-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5028-01A	TCGA-39-5028-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5028-01A	TCGA-39-5028-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-39-5028-01A	TCGA-39-5028-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-39-5028-01A	TCGA-39-5028-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5028-11A	TCGA-39-5028-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5028-11A	TCGA-39-5028-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5029-01A	TCGA-39-5029-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5029-01A	TCGA-39-5029-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-39-5029-01A	TCGA-39-5029-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-39-5029-01A	TCGA-39-5029-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5029-11A	TCGA-39-5029-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5029-11A	TCGA-39-5029-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5030-01A	TCGA-39-5030-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5030-01A	TCGA-39-5030-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-39-5030-01A	TCGA-39-5030-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-39-5030-01A	TCGA-39-5030-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5030-11A	TCGA-39-5030-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5030-11A	TCGA-39-5030-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5031-01A	TCGA-39-5031-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5031-01A	TCGA-39-5031-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-39-5031-01A	TCGA-39-5031-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-39-5031-01A	TCGA-39-5031-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5031-11A	TCGA-39-5031-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5031-11A	TCGA-39-5031-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5034-01A	TCGA-39-5034-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5034-01A	TCGA-39-5034-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-39-5034-01A	TCGA-39-5034-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-39-5034-01A	TCGA-39-5034-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5034-11A	TCGA-39-5034-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5034-11A	TCGA-39-5034-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5035-01A	TCGA-39-5035-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5035-01A	TCGA-39-5035-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-39-5035-01A	TCGA-39-5035-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-39-5035-01A	TCGA-39-5035-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5035-11A	TCGA-39-5035-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5035-11A	TCGA-39-5035-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5036-01A	TCGA-39-5036-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5036-01A	TCGA-39-5036-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-39-5036-01A	TCGA-39-5036-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-39-5036-01A	TCGA-39-5036-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5036-11A	TCGA-39-5036-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5036-11A	TCGA-39-5036-11A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5037-01A	TCGA-39-5037-01A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-39-5037-01A	TCGA-39-5037-01A-01R	Allprep RNA Extraction	[Not Available]	[Not Available]
TCGA-39-5037-01A	TCGA-39-5037-01A-01T	Total RNA	[Not Available]	[Not Available]
TCGA-39-5037-01A	TCGA-39-5037-01A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-39-5037-11A	TCGA-39-5037-11A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
