mean.A	mean.B	delta	Pvalue.ttest	p.adjust.BH	Pvalue.wilcox	a.shapiro.pvalue	b.shapiro.pvalue
GOLGA8A|23015	820.335763518619	365.923165202915	454.412598315704	2.23777338904261e-11	2.4821029416766e-10	5.35642552339267e-06	3.40154005074256e-22	0.00337549164353119
GOLGA8B|440270	372.444471721412	186.234706159903	186.209765561509	2.03822201391564e-05	9.10701548807441e-05	0.000128702515555098	8.40076053358194e-22	8.49125552113423e-06
GOLGA8C|729786	4.22980003327574	1.85651123228096	2.37328880099478	0.10067190078577	0.149214209266358	0.695687169781871	6.29066936755155e-40	2.63355424200172e-09
GOLGA8DP|100132979	0.921013111757957	0.273966852676815	0.647046259081142	0.0132874870609435	0.026902340758697	0.572487835455711	3.14056727327095e-39	5.44165213466053e-10
GOLGA8E|390535	0.373283307061827	0.0972005072485476	0.276082799813279	0.0773689854167213	0.119218150674775	0.391589739350511	2.90193770302779e-40	1.85123145361852e-11
GOLGA8F|100132565	0.0935751101473274	0.0624149540550946	0.0311601560922328	0.634867739985658	0.697960406148243	0.634741920821682	3.48609280240591e-40	1.28810067483035e-12
GOLGA8G|283768	1.3609148042461	0.233952759787746	1.12696204445836	0.000109443539956743	0.000415339245628815	0.0300378690623691	6.11498644271287e-38	5.04780387934098e-10
GOLGA9P|283796	1.05949928079293	0.598480933511495	0.461018347281439	0.0558748992590022	0.0902096438982941	0.0387597933482187	3.40221374258176e-36	2.64710115338749e-08
GOLGB1|2804	4056.13202391593	3387.80548378452	668.32654013141	0.00291076997191993	0.00737873357471256	0.0288278881430313	3.74740641195534e-10	0.701751694884223
GOLIM4|27333	1674.92562622943	1305.00694822758	369.918678001853	0.0280623113292162	0.0505082242395142	0.0289270916893037	3.99713793856834e-30	0.000148260152481799
GOLM1|51280	7785.11840011501	10341.191784463	-2556.07338434797	0.18186414398523	0.247610260503518	0.969769980231731	4.8075167369718e-24	0.000296842332336806
GOLPH3L|55204	1133.51890699756	1172.73536203062	-39.2164550330513	0.604669741144798	0.671488233202285	0.370982393927147	4.96248801732461e-18	0.0287492876799264
GOLPH3|64083	3439.17976133105	3151.71065539012	287.469105940939	0.060510793662221	0.0965905072833975	0.407491938315442	1.55637334588781e-18	0.00381291383727199
GOLT1A|127845	163.993220870836	187.72139420876	-23.7281733379242	0.671322436344068	0.730259666238214	0.00636099402338802	1.24937392429591e-25	3.30105527419524e-08
GOLT1B|51026	1042.1663531715	647.688961359001	394.4773918125	3.65340515451946e-09	3.02695969440835e-08	2.05871706010852e-09	4.30935555229015e-32	2.73479161973957e-06
GON4L|54856	1058.05963164017	821.216157849314	236.843473790855	2.18263139532425e-05	9.70999028762779e-05	4.89951565302932e-05	1.65211948817658e-07	0.23061856110975
GOPC|57120	982.861252945326	763.508141802933	219.353111142393	1.91847327964412e-06	1.0422909474563e-05	1.72950257575544e-05	4.34497644235133e-13	0.0634699690987997
GORAB|92344	224.258721628935	122.798613691967	101.460107936969	3.23289780624043e-13	4.47569958596914e-12	3.79586969336558e-13	3.37246067958961e-15	4.69764793881168e-05
GORASP1|64689	961.072807788383	1073.7059767979	-112.633169009522	9.64050448601944e-05	0.000370723351943182	3.59460052359327e-05	1.44434921619463e-22	0.714979317484746
GORASP2|26003	3281.16881387784	2772.76565398622	508.40315989162	6.00086923376017e-05	0.000242193525139238	0.0002331900103894	1.51186144906766e-18	0.108757028321855
GOSR1|9527	1337.12082044627	1127.47930511774	209.641515328532	4.73689491207871e-07	2.84116825708116e-06	2.53168385591139e-05	9.70216518569469e-12	0.0570364438857089
GOSR2|9570	1062.07142472325	1226.4667263644	-164.395301641144	0.0591035988628927	0.0946164513258518	0.221642906998962	1.90237173863774e-12	0.000241648467043648
GOT1L1|137362	0.12337034835454	0.154592907654615	-0.0312225593000753	0.737156240333439	0.786006479890202	0.10550453019444	2.07908434769767e-37	1.93801575946735e-11
GOT1|2805	1286.78131126122	1663.41853590952	-376.637224648292	0.00253501715641351	0.00654836905363937	0.000411617069484775	7.1440325145215e-18	0.0169806982165092
GOT2|2806	2953.52385519498	2989.81289307879	-36.2890378838042	0.75318761640502	0.799487899514603	0.356683080788365	6.80094816449183e-10	0.166618499090082
GP1BA|2811	32.1400834485496	40.4046739073681	-8.26459045881851	0.205478158037247	0.274403022158365	0.0012116883844747	1.02551898903375e-33	4.00943500344628e-06
GP2|2813	2227.09276556505	662.56149807905	1564.531267486	0.17409042620266	0.238474148676728	0.660028844687938	7.03050373363587e-41	2.87379491345959e-07
GP5|2814	7.3438251925343	4.05788232328005	3.28594286925425	9.35338842885071e-06	4.47528356636528e-05	0.0332553381567647	7.00089450868523e-29	0.00805004207266325
GP6|51206	8.75010688853796	5.42034352226358	3.32976336627438	0.0080421860314357	0.0175280383663913	0.133359910157762	9.8348691277677e-35	3.76679371933271e-06
GP9|2815	0.592368733404334	0.810891573778385	-0.218522840374051	0.402718920920042	0.481018218942893	0.354568534621867	1.62603855587684e-34	4.03223567874009e-09
GPA33|10223	944.101890830347	3008.53341023523	-2064.43151940488	0.0350457656173465	0.0608450864758176	0.360224940448022	1.91197034353225e-29	1.66083363898761e-08
GPAA1|8733	2813.23599045563	2437.41210226559	375.823888190034	0.00118164231697571	0.00336757580022867	0.248295918826524	1.57367706362969e-16	0.350241760593056
GPAM|57678	417.833545166056	332.238036681027	85.595508485029	0.0176081914632267	0.0342699572406397	0.124828147364699	6.56754090202001e-31	0.00218913539950216
GPAT2|150763	142.42890803583	68.2592063577474	74.1697016780823	0.00149403184875288	0.00413834445456928	0.00910435453286213	1.10741844918509e-35	3.70314105662459e-06
GPATCH1|55094	286.904808535459	249.631425154657	37.2733833808015	0.00325609949928928	0.00809922205232714	0.258418870196325	6.64987660370189e-25	0.240631790920992
GPATCH2|55105	309.163077650011	190.164225974668	118.998851675343	2.04025991957999e-23	7.45348334677878e-22	9.18443645489955e-14	1.05993355288686e-15	0.0414254515571779
GPATCH3|63906	193.81365509016	217.17687221674	-23.3632171265797	0.0280746173068989	0.0505170874608187	0.0120505122441739	1.0542323503666e-16	0.472559485469068
GPATCH4|54865	1033.63256053198	493.684519604614	539.948040927363	2.34140310644336e-39	4.3701224707626e-37	3.16918929185655e-17	8.04681714066321e-19	0.137928830503762
GPATCH8|23131	1600.51002679275	1381.86953983999	218.640486952758	0.0101899754442458	0.0214394198018313	0.00335768669411135	1.03176550818512e-06	0.163516027342251
GPBAR1|151306	126.638897458144	184.214943429898	-57.5760459717539	0.0249652606773465	0.0458176246506303	0.00422031525454792	1.2879065358292e-26	0.075230788569651
GPBP1L1|60313	2344.3312198799	2337.77456306455	6.5566568153522	0.939633184035329	0.954227081240013	0.967611839937816	6.93132540065747e-09	0.0120835449256326
GPBP1|65056	1433.79219804857	1303.40063662298	130.391561425586	0.00343283486744084	0.00845991269516599	0.0519481179624856	2.43406269267551e-06	0.871169600289606
GPC1|2817	1876.87429249843	1815.90812023634	60.9661722620838	0.838365933791545	0.872313550915985	0.234168962166881	9.71170355276565e-23	8.01291369219795e-06
GPC2|221914	18.74113238402	4.13779670597139	14.6033356780486	2.62717256406429e-16	4.97587453070146e-15	1.16577754409545e-07	2.73596020529387e-33	0.0233841015754885
GPC3|2719	850.320237997893	296.56895881436	553.751279183533	0.00203053804437612	0.00539802882158308	0.818023704781533	2.08312832379252e-38	4.9316980598755e-08
GPC4|2239	949.850124669363	1298.48914532685	-348.63902065749	0.111522535823903	0.162849870768177	0.84123692805369	2.90870009994476e-23	3.82445479587117e-06
GPC5|2262	4.03139660263622	5.56070506594474	-1.52930846330852	0.240376141849138	0.312866905560076	5.161563645495e-05	3.49414502943673e-38	1.34866881002565e-05
GPC6|10082	611.630694467318	686.093772300033	-74.4630778327157	0.479832721831267	0.555674455958656	0.387116368644853	3.28409199298061e-24	5.21337901666105e-05
GPCPD1|56261	1033.8859511487	999.250013188228	34.6359379604689	0.730104397064717	0.780107904040369	0.746334713823614	2.56481828704306e-26	0.00369552350479739
GPD1L|23171	1018.382185804	1830.34771082568	-811.965525021686	8.08354870718993e-09	6.38320532720448e-08	6.76281889568783e-13	5.62439320163617e-33	0.233506171770939
GPD1|2819	431.53029119086	1221.25425849404	-789.723967303177	0.0280715480590757	0.0505159920414482	0.296083810979623	1.00490235199157e-29	3.13693176419359e-08
GPD2|2820	1477.92048625511	1248.74226193652	229.178224318584	0.0695070354285977	0.108785557583819	0.095962360419295	6.51431368840251e-33	0.251355235213567
GPER|2852	84.6907991195791	340.468317403166	-255.777518283587	5.61913525184317e-06	2.81130372831775e-05	1.68803693963773e-11	8.60882029262113e-30	0.000605085561076816
GPHA2|170589	2.26755868321208	0.93372774959311	1.33383093361897	0.0418299084359422	0.0706664897637069	0.869913603740809	1.32141296855677e-38	1.0747482665007e-10
GPHB5|122876	0.0322953270856996	0.0123012658185415	0.019994061267158	0.194125078803182	0.261486812288947	0.404433619731572	4.01244886014357e-39	6.59854844396898e-13
GPHN|10243	439.0066038042	367.54293350939	71.4636702948096	3.07488251172998e-05	0.000132321133616282	0.169937448615947	1.26265826995782e-21	0.197807793963321
GPIHBP1|338328	22.0350616830627	53.9558969295419	-31.9208352464793	0.00032362215706804	0.00108940588731988	6.47017569182307e-10	5.09725709180513e-34	3.4734568640735e-05
GPI|2821	7656.28848374579	6187.43887684003	1468.84960690576	1.56159590155327e-05	7.17251128742508e-05	0.0318265815763755	1.68325510035298e-14	0.448352945784533
GPKOW|27238	429.42954829301	499.120812636298	-69.6912643432876	0.000718484231392528	0.00219511901111905	0.000110874759485454	1.389519963529e-13	0.365918884501253
GPLD1|2822	21.7299574288655	51.1810499023676	-29.4510924735021	0.000892995083760983	0.00264513138769033	1.15161479606542e-05	1.78038976769209e-24	2.48216797630146e-05
GPM6A|2823	26.3091233024961	190.071645026012	-163.762521723516	0.0137219777572165	0.027669016434238	2.0876671409015e-12	1.93925198453843e-33	4.63372472754753e-10
GPM6B|2824	105.649940394763	772.812926744167	-667.162986349404	0.000323323951163509	0.00108911633163872	3.0224876490236e-11	1.16986094869428e-31	9.14351133156237e-07
GPN1|11321	832.460745291931	663.821487912463	168.639257379468	0.000112914828560426	0.000427013141494585	3.97715783584627e-07	5.67143439953309e-14	2.03728753014174e-06
GPN2|54707	395.235016135945	471.357446262447	-76.1224301265015	0.000251538741293477	0.000872502432420406	8.57511952993869e-05	1.17991417473427e-10	0.0296322678855964
GPN3|51184	304.973100753844	251.327310110487	53.6457906433571	0.00666859828814002	0.0149419394798432	0.0023775145182837	6.89779098469465e-20	0.00349104310459861
GPNMB|10457	3656.50047554389	2973.75340793034	682.747067613543	0.111501142542998	0.16283021250091	0.743262173156198	6.83517534374249e-29	0.00175431136390673
GPR101|83550	0.12487008315024	0.042227712276448	0.0826423708737923	0.07410971096699	0.114807702094867	0.919146228791902	5.77891731988345e-39	3.16916085706483e-12
GPR107|57720	2529.12424085796	1841.11087720221	688.013363655757	2.54884541917048e-09	2.15884262792859e-08	3.39973535268038e-06	3.77392477019097e-16	0.896325970078912
GPR108|56927	1143.80453582752	1746.13816201481	-602.333626187291	1.56145206086535e-06	8.62474368082499e-06	6.54239828018257e-09	8.99790421515115e-20	0.753084517601395
GPR109A|338442	45.2683163136414	141.754838832414	-96.486522518773	0.0928539740698771	0.139142029167845	0.0188620127121779	8.03107338113708e-34	8.83870234134964e-10
GPR109B|8843	42.850034583556	52.6041248058576	-9.75409022230165	0.678887047823336	0.736809746728388	0.0353239847817766	8.4041449346844e-35	2.61011339360829e-10
GPR110|266977	233.897608107929	293.615363329106	-59.7177552211772	0.423764103639283	0.501458260047154	0.0202772504940498	7.50218241699218e-39	1.46175262343673e-05
GPR111|222611	4.68189586850243	7.25388113473069	-2.57198526622826	0.406258052646151	0.48440002781103	0.00313079340993739	4.2498329121373e-35	5.57351963435406e-10
GPR112|139378	3.35959205794191	40.185675837042	-36.8260837791001	0.00197288341937524	0.00526589566864183	3.82483663011748e-09	2.4046839643234e-37	6.53337076376589e-08
GPR113|165082	11.6050301879878	9.63298886921045	1.97204131877733	0.0340445837588696	0.0594412236715156	0.79705779095705	9.88867771856104e-30	0.636366984919255
GPR114|221188	217.623762521654	180.646205576872	36.9775569447825	0.266813105291675	0.34141102304415	0.0437320418821401	1.38503292757212e-19	0.000395087043402612
GPR115|221393	81.5050764769119	115.857956371781	-34.3528798948689	0.444481819308079	0.521913424776332	3.49002002148026e-06	2.51643300069138e-29	8.07891838393313e-10
GPR116|221395	839.244059347062	484.055684258831	355.188375088231	4.12871441598283e-11	4.42645617099444e-10	1.6071511205111e-05	1.43400886768151e-18	0.368340509546729
GPR119|139760	3.0466135279045	1.89052071801222	1.15609280989228	0.547097326246288	0.619243354383513	0.126499549246788	6.63419695359102e-41	1.31954095718322e-07
GPR120|338557	30.3729497027209	18.9154202967882	11.4575294059327	0.012558759701533	0.0256637698250397	0.704711773856452	1.23525361843758e-33	0.000144223421555731
GPR123|84435	12.9813196266664	4.35853658171587	8.62278304495058	0.19543247582344	0.26298906476575	0.00385696119808653	8.03914009022148e-41	0.000764072305690295
GPR124|25960	1874.02183771829	1986.18198885657	-112.16015113828	0.600101775616815	0.667209441957588	0.172052756490134	9.04681225138854e-22	0.0202345372574518
GPR125|166647	763.826526262699	536.270699167921	227.555827094779	9.74108012842657e-06	4.63808247023947e-05	3.25129295151029e-05	2.56039982509158e-16	0.000976872503565098
GPR126|57211	1401.44520853114	1821.84615399195	-420.400945460818	0.0262456113252344	0.0477448738364688	0.0012584657905997	1.62537073403673e-27	0.010562601004363
GPR128|84873	299.379427164614	397.813467636427	-98.4340404718128	0.451247730196633	0.528558144036232	0.0367632744511278	1.52467016540362e-25	1.64563240278617e-08
GPR12|2835	1.55849862421566	5.22077942082478	-3.66228079660913	0.00772301189832189	0.0169240214840908	8.86924334847923e-05	3.17364212928412e-38	2.98881195118025e-07
GPR132|29933	140.367219944632	111.751318574674	28.6159013699576	0.174013010315132	0.23838400712484	0.0187253572102112	2.87321994680223e-21	1.95711703429713e-06
GPR133|283383	216.763095712571	348.423446737335	-131.660351024764	0.0354297701653316	0.0613950549683004	0.000363850289750961	8.57025556078561e-29	1.57212189945595e-05
GPR135|64582	26.6742827915172	62.2443305576088	-35.5700477660917	0.00554089218339774	0.0127419419150245	0.00173680089549177	1.17323997398774e-29	3.46487142158296e-06
GPR137B|7107	529.045875818137	370.375460164795	158.670415653342	1.98990297619087e-07	1.27352549888325e-06	0.000123837392936999	2.83379500431692e-26	0.00678805300376664
GPR137C|283554	31.6501264102098	13.9580001105389	17.692126299671	2.02895013526088e-12	2.56504773565524e-11	1.00114632877698e-08	3.87006669960476e-24	0.000301306299238786
GPR137|56834	535.970755342042	597.246849609928	-61.2760942678863	0.0788612880304064	0.121134365988028	0.0136632239745227	5.57428851573833e-19	0.140377201929869
GPR139|124274	0.210112095526139	0.0730128129788414	0.137099282547298	0.188880389695104	0.255495011255118	0.285575940983505	2.24624633446106e-40	3.20320439983161e-12
GPR141|353345	10.4181190724156	5.51623925569699	4.90187981671862	8.4655477932585e-05	0.000330492796621773	0.002694368333314	3.94036906224331e-22	3.20949594325531e-05
GPR142|350383	5.60624264643128	7.77875437242544	-2.17251172599416	0.308712619689079	0.386356525134805	0.015234859517549	3.35556735393764e-38	1.84066687346689e-07
GPR143|4935	40.9889854687103	15.9802828706896	25.0087025980206	1.73131416718947e-06	9.47882964441789e-06	0.947123565839335	4.98202200142579e-32	6.65178017287765e-06
GPR144|347088	1.41891734849974	0.369673644475023	1.04924370402472	0.000874661178260089	0.00259917045170906	0.00208562856537195	1.23313593069708e-36	9.28852856605904e-12
GPR146|115330	91.4015388784221	183.379176780222	-91.9776379017998	1.45601751488778e-07	9.51416155256558e-07	8.59369281565714e-11	1.74195507148039e-24	0.397277964040155
GPR148|344561	0.860026216443828	0.750949260789607	0.109076955654221	0.685180113967514	0.742070629311971	0.388604017275281	1.82185987026833e-38	7.09292968822265e-07
GPR149|344758	0.513061965071991	0.493631178291916	0.0194307867800749	0.920189430455653	0.939126569403241	0.43642904239762	1.43441601906105e-37	1.21515466965631e-08
GPR150|285601	4.14457723291402	2.44984903273645	1.69472820017757	7.22472228079165e-05	0.000286740330846575	0.0239727718835844	2.1832086928818e-22	0.0119039741789253
GPR151|134391	0.470962379355773	0.282194052225639	0.188768327130134	0.291104832781128	0.367569084983354	0.834891445279341	8.20261048637183e-37	2.56586600061415e-11
GPR152|390212	2.08330746135202	0.911830986427832	1.17147647492419	7.76953764227211e-05	0.000305762655421676	0.00267051618859267	2.89872113149315e-30	4.29907996454915e-07
GPR153|387509	670.049172243333	664.906975049511	5.14219719382174	0.942272743091194	0.956198185468827	0.0891419705455436	2.06973248925431e-29	0.0187979633031399
GPR155|151556	471.341828743231	1421.88504663708	-950.543217893846	4.0422136052523e-05	0.000169092680377822	8.98829213391121e-11	1.68295359660353e-33	0.000463493854431117
GPR156|165829	4.10117875077223	5.71343033756063	-1.61225158678841	0.226962953541823	0.298187521543941	0.114535700548354	2.2818761353867e-36	1.2206448435201e-05
GPR157|80045	127.428903216246	291.847914632375	-164.419011416129	0.0434045902332709	0.0729246842945405	0.490880330323578	9.51820309357667e-28	3.31952221475714e-09
GPR158|57512	100.025521235137	20.6926177237246	79.3329035114128	2.95448064405891e-21	9.05349882136919e-20	0.000664206276901612	4.23521019338006e-29	0.140614273849934
GPR15|2838	14.8759868501113	61.491497966177	-46.6155111160657	0.0418267473289773	0.0706664897637069	0.00202950250754085	1.11708644820356e-36	1.01644881426845e-09
GPR160|26996	1490.0968138264	887.487865770939	602.608948055464	0.00227727841093401	0.00596590571071663	0.000812645843566747	1.03373904367701e-34	1.80035350700605e-05
GPR161|23432	154.682048645149	145.868885983114	8.81316266203572	0.738903931192994	0.787501900504743	0.296709878036953	3.11392689336409e-23	2.57338363545802e-06
GPR162|27239	33.0859271147289	47.7591910853865	-14.6732639706577	0.0127365970306337	0.0259677332309772	0.00247543129305368	2.43800376113594e-22	0.0223331029731504
GPR171|29909	73.1065397020161	70.136295730351	2.97024397166513	0.814205376746188	0.852488683256463	0.963296286702211	2.54773384676715e-23	2.2743385289407e-06
GPR172A|79581	1954.47834182529	891.181174668416	1063.29716715687	5.28095474589108e-15	8.80774020210316e-14	1.97675115098908e-11	3.87252429223255e-14	0.0412885112931296
GPR172B|55065	33.6115241607603	200.866069218309	-167.254545057549	0.0185000950436521	0.0357251586269069	0.0803488197128201	4.18190413124769e-30	5.11383804466172e-09
GPR173|54328	18.9333563656599	14.5101357179957	4.42322064766428	0.11478971450921	0.166778545650598	0.118953353876942	2.05703041420274e-30	4.43804912170393e-05
GPR174|84636	19.147246784428	12.8310315985246	6.31621518590339	0.0299624775775111	0.0534363817880368	0.113297519399878	1.76946427428402e-29	8.35500905472557e-06
GPR176|11245	117.192927600389	60.3190914538584	56.8738361465304	3.50651644318394e-10	3.33297634699118e-09	6.31241021681541e-05	1.32843560939721e-25	0.161747570705784
GPR179|440435	6.50956780042344	4.96589436946788	1.54367343095556	0.156719625749533	0.218172676719804	0.0716319000900587	1.9212385849567e-37	0.0493151175511223
GPR17|2840	15.3478263187456	53.6386904743968	-38.2908641556512	0.0082566353101426	0.0179023106508119	8.60294171131051e-07	1.3740260405534e-33	2.54705574368306e-08
GPR180|160897	426.054759675857	230.818242650048	195.236517025808	2.85513864547675e-21	8.76216016895115e-20	5.83260486608813e-12	1.72862555672405e-18	0.0076554665007689
GPR182|11318	2.62348688945418	5.71364889028342	-3.09016200082924	0.00474609739532731	0.0111617555124244	0.0131056409899774	5.926223168352e-25	0.000164225693172386
GPR183|1880	370.467283009051	616.931690109206	-246.464407100155	0.00663448304235106	0.0148736155648078	0.000789151817288591	2.16152825157468e-21	0.000273850666437023
GPR18|2841	30.9905022126811	43.722494820578	-12.7319926078969	0.367319568753599	0.446318166898275	0.391589739350511	1.65474368916673e-33	1.62610382921615e-09
GPR19|2842	25.8409141317321	9.11774810463621	16.7231660270959	3.87426477907395e-19	9.64151880959603e-18	4.69153516299598e-09	1.28955768047625e-25	0.000739898897290045
GPR1|2825	18.8920768001416	53.8794951562468	-34.9874183561052	0.0450679297391281	0.0752084585445857	0.438826079529612	7.39510760409202e-28	8.48707612320643e-09
GPR20|2843	19.2103160956871	42.2456062095672	-23.0352901138801	0.00210130814114938	0.00556957880789285	0.000182338530849329	2.73331670359446e-32	0.000222712070293568
GPR21|2844	6.17844326820996	3.85204585350513	2.32639741470483	0.00573230957783785	0.0131247962465249	0.000704809350574624	1.44012590732669e-21	9.93969797588618e-07
GPR22|2845	2.62397400635503	6.87293025254935	-4.24895624619432	0.033281715934164	0.0582973154105722	0.114846903709054	3.81341194476817e-31	4.82068752773699e-08
GPR25|2848	27.5354065769593	97.7809234051693	-70.24551682821	0.00570195434057974	0.013065493813219	0.0644835930034125	4.49087963315215e-28	6.78033516783285e-07
GPR26|2849	3.7337877633388	8.27703073450416	-4.54324297116536	0.031230756489882	0.0552805122418974	0.00903260916318848	3.62372522964708e-36	1.5548125081328e-06
GPR27|2850	26.8416537587163	59.7462182792547	-32.9045645205384	6.94266294005985e-05	0.000276722603033137	2.61899084030583e-09	5.29414917785009e-30	0.000908254988943725
GPR31|2853	1.3328682647918	1.48066311138814	-0.14779484659634	0.655031396704563	0.716219289862139	0.99568041312528	1.65575373581412e-29	2.02810611220051e-05
GPR32|2854	0.835502168558388	0.527825414681872	0.307676753876516	0.453715517218744	0.530964049476632	0.153711639997144	1.45193767770085e-39	7.59193036160821e-12
GPR34|2857	186.337608953451	175.890579753952	10.4470291994984	0.654150660725101	0.715446793913651	0.446870617483129	9.21217196442781e-24	5.48957396937317e-05
GPR35|2859	1172.63024093794	1047.51868400123	125.111556936709	0.595302704089073	0.662806931542991	0.00346158136905269	1.80718930328321e-10	4.37263112389079e-06
GPR37L1|9283	29.6084742771694	39.9960970257517	-10.3876227485823	0.253079845745842	0.326688608174026	0.83806287025758	3.25192691789383e-39	8.11185315788559e-06
GPR37|2861	52.3097811488489	65.8115672330731	-13.5017860842242	0.382326730952704	0.461385417809321	0.033479947274123	2.6190767720261e-35	5.5827237811589e-06
GPR39|2863	280.051546766937	251.72735032183	28.3241964451072	0.483058905381819	0.55867971982842	0.26590553024173	1.29317198236017e-11	0.00196509292589514
GPR3|2827	57.1187776639497	34.093070950903	23.0257067130466	0.0153500098548735	0.0304523192898259	0.000367623676067906	7.81710093187216e-38	7.37515408283366e-07
GPR44|11251	42.9050393455105	260.662904455524	-217.757865110013	2.75276833696306e-05	0.000119891995600739	4.86277834518736e-06	2.97832548399773e-24	0.000241109534401397
GPR45|11250	1.34232651376189	0.709291228068763	0.633035285693124	0.00133341078872414	0.00374197059913823	0.083439140917704	5.71378493553826e-34	1.33066595087116e-05
GPR4|2828	262.876018774141	140.166979136225	122.709039637916	8.90870352068699e-10	8.05747101247685e-09	1.07439129243811e-07	7.3651143144876e-18	0.0019253701350141
GPR50|9248	2.15819976167211	0.745027061275026	1.41317270039709	0.0736640778425965	0.114203517495005	0.405196909218448	6.00323641198053e-40	3.08987253221994e-09
GPR52|9293	1.53798693162675	3.34676709314594	-1.80878016151919	0.0559523931937034	0.0902757237453771	0.779350547786756	5.39691232345089e-31	2.28719364110174e-07
GPR55|9290	14.659360164138	29.1518398624677	-14.4924796983297	0.0343785323484035	0.0599427301609403	0.132661179433343	5.55335636512502e-34	1.32479633547791e-06
GPR56|9289	4401.04507361444	1968.14923129855	2432.89584231589	3.66119237532053e-15	6.19760901142711e-14	1.88477455752326e-08	2.85764549657555e-22	0.0324125164859203
GPR61|83873	0.795205363581223	1.10669167298268	-0.311486309401455	0.244582090599078	0.317556118515757	0.222155048666815	6.64430664863273e-34	3.1181458580131e-06
GPR62|118442	4.04390018753427	8.75796382679094	-4.71406363925667	0.00262600501791188	0.00674605968753112	2.36991375802227e-05	4.36530174827414e-27	7.89740282749261e-05
GPR63|81491	32.5586558977142	22.675854994649	9.88280090306519	2.88095661904496e-05	0.000124760431017954	0.0873740157839279	8.34176704966464e-20	0.101609070318186
GPR64|10149	58.3229236828066	120.067391217417	-61.7444675346105	0.0363401413542648	0.0627079712678105	1.79712339315929e-06	3.45366946009839e-39	2.9962125922921e-07
GPR65|8477	88.187089706968	69.293172860547	18.893916846421	0.17278452332223	0.236938221234885	0.0242273279873857	8.12636350659648e-18	3.74435694760321e-07
GPR68|8111	225.202716325751	211.070799140991	14.1319171847608	0.555105376426596	0.62663992213974	0.9892013097541	5.77515174658163e-21	0.00396852858246304
GPR6|2830	0.233846424050711	0.185020441314101	0.0488259827366095	0.666165008076505	0.725918676334522	0.124828147364699	3.63262343254627e-40	2.18850807871671e-09
GPR75|10936	36.5315234288819	31.2126609327481	5.31886249613379	0.164157988845808	0.22674432649309	0.107559566690616	2.1029200696105e-17	0.00514255760259253
GPR77|27202	14.2194201827173	10.8093525120161	3.4100676707012	0.0146332801424943	0.0292309665893705	0.374612070630729	6.59144052388336e-26	0.291335879378974
GPR78|27201	3.46359601095836	14.6570802037246	-11.1934841927663	0.0569751343877364	0.0916286380226364	0.272355966194678	1.76278280577491e-40	9.31286803024088e-10
GPR81|27198	57.0358234247451	17.4249929495859	39.6108304751592	1.03609045406082e-12	1.35923150877461e-11	0.169096805585171	4.13286929986378e-30	0.00451917837445534
GPR82|27197	27.1753784284354	26.1750794114615	1.00029901697392	0.852132142062044	0.883369099150509	0.187867750825833	1.25952683147621e-22	2.23236061926122e-06
GPR83|10888	11.6725850992505	9.99419006298537	1.67839503626515	0.550798344878915	0.622608644976546	0.45255136219349	1.53476631673486e-37	4.28514072127741e-07
GPR84|53831	38.9876447219177	9.72657002624311	29.2610746956746	9.48725076933042e-23	3.25723654757731e-21	2.02471138950088e-09	6.05785934747428e-27	0.00104658548037055
GPR85|54329	21.1947784004994	10.8342016032987	10.3605767972007	4.91634516216211e-10	4.61112300248288e-09	1.72950257575544e-05	1.59892533998409e-24	0.290740864857457
GPR87|53836	36.2989231152812	191.507725774734	-155.208802659453	0.0493753496269779	0.0812475196915511	0.897691289256045	2.19259990747783e-38	7.27338052066648e-10
GPR88|54112	11.8084877581654	16.694709929293	-4.88622217112757	0.120109819867895	0.173696887490861	0.0204237440768966	6.34961266611522e-27	4.43761002380102e-05
GPR89A|653519	602.385907382699	413.754002216454	188.631905166245	4.78459984764174e-08	3.35150527028088e-07	2.16800848831198e-06	4.25578534127557e-17	0.0136065344447584
GPR89B|51463	74.3764029649086	79.5955410099871	-5.21913804507848	0.555350055051467	0.62678753121113	0.185159924179632	6.37033952119452e-19	0.0182645598344689
GPR89C|728932	151.891926256986	101.100151297859	50.791774959127	0.000963282294179723	0.00281974344079812	0.000555073011716911	1.77732853242931e-15	8.56056275540942e-06
GPR97|222487	51.8163847407663	48.9244394910563	2.89194524971	0.697989914649302	0.753479727517999	0.0246567964227993	4.00744160565264e-31	0.000264275046853131
GPR98|84059	40.6394551927585	16.6683923585305	23.971062834228	0.00051265683855388	0.00163869804645021	0.523813547836157	6.02386639699892e-35	2.9232138819636e-09
GPRASP1|9737	167.655432802841	527.30399407571	-359.64856127287	0.00215055310759908	0.00568176629161197	8.67212124813438e-05	3.44664705756133e-30	8.58872732912965e-07
GPRASP2|114928	119.909096079556	274.236542363029	-154.327446283473	0.000873892293404038	0.00259763756708821	4.26099221931563e-05	7.26076479624727e-24	1.02373733971637e-05
GPRC5A|9052	9201.66428886683	2594.92933858749	6606.73495027933	8.42581659074803e-16	1.52548889263358e-14	5.4224352023103e-11	6.18376009992837e-20	1.54375434433239e-07
GPRC5B|51704	1549.26958819202	1401.06436563577	148.205222556242	0.530878441479964	0.604384234336538	0.814870111276883	9.12667213579774e-25	0.000119806592310996
